Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.0205841014052849, 0.173524400946722, 9.55
0.113056835166484, 0.665579588180653, 11.35
0.337150008489138, 0.916862677397992, 11.85
0.550935655540122, 0.992074763109357, 12.5
0.708945132265007, 0.992074763109357, 12.75
0.67148132051912, 0.919388353977392, 13.0
0.685461410719062, 0.919388353977392, 12.7
0.781950572281923, 0.991733942851736, 12.95
0.64161181202126, 0.991733942851736, 12.8
0.885945483805229, 0.992036888986924, 13.15


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.0866047254380494, 0.436143618590806, 10.05
0.311556354272108, 0.586238620613879, 10.7
0.403830717645668, 0.690353902597557, 11.65
0.404783579328695, 0.796349908297435, 11.6
0.431034936149902, 0.877512483695895, 11.4
0.450524121350672, 0.887226225658481, 10.65
0.474513797790885, 0.887226225658481, 11.0
0.49809610779685, 0.887226225658481, 10.5
0.57878045129786, 0.887226225658481, 10.7
0.593896431258396, 0.887226225658481, 10.05


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.133657415314715, 0.995640746705105, 9.85
0.359222248873855, 0.998084767281382, 11.35
0.532218487679504, 0.998084767281382, 13.15
0.529962892814438, 0.998084767281382, 12.8
0.63223820947705, 0.998084767281382, 13.5
0.603999174471841, 0.998084767281382, 14.1
0.742124876345134, 0.998694234082722, 14.9
0.827259209945746, 0.998694234082722, 15.15
0.768462899544175, 0.999304035809915, 14.8
0.787816142335933, 0.998084767281382, 15.0


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.0554978478143358, 0.304944400786465, 10.15
0.224694050907935, 0.744196603758478, 10.5
0.328973597801228, 0.866267307899553, 9.8
0.472495265479729, 0.866267307899553, 9.7
0.5477174006798, 0.863940256112603, 9.65
0.516557882958231, 0.873307675886028, 10.25
0.544745663706137, 0.873012247270454, 10.6
0.593808154457022, 0.873012247270454, 11.05
0.621270770992174, 0.917577356788666, 11.45
0.607492071915358, 0.917559704348761, 11.45


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.209833443834678, 0.876080639830625, 10.0
0.439157578005534, 0.878802094572765, 11.5
0.486947143351423, 0.876631099976781, 12.25
0.505966136604501, 0.887543111281445, 12.55
0.685982327160997, 0.950270691366235, 12.9
0.617920813911237, 0.949724302876546, 12.1
0.588101155593379, 0.884498378237534, 11.35
0.537926701852254, 0.885045051906542, 11.4
0.537698339948307, 0.885173222527041, 11.2
0.556674031543899, 0.885215949779346, 11.1


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.183224044768527, 0.914888887693122, 10.0
0.579832603073254, 0.989615650166644, 11.35
0.77660755879302, 0.98962509777435, 12.95
0.758540980465521, 0.98962509777435, 13.25
0.694000275491656, 0.98962509777435, 13.75
0.720085310601853, 0.98965344108452, 13.65
0.861635456086775, 0.98965344108452, 14.95
0.873870962866106, 0.994510905091422, 14.9
0.85237204575119, 0.999332628486401, 15.6
0.72021749180654, 0.995070934353307, 15.55


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.129227073751667, 0.871351083471183, 10.6
0.416916629559446, 0.871351083471183, 12.95
0.621101536312469, 0.934593592484968, 13.25
0.692515360806242, 0.943895619309048, 13.4
0.735182999416755, 0.934593592484968, 13.2
0.70829721944132, 0.935742832587569, 13.1
0.686223503025082, 0.934817953567162, 13.4
0.698662458259749, 0.961423719284639, 13.85
0.653829223900738, 0.88862299952093, 13.85
0.768290736320075, 0.942728327167368, 14.55


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.0861582056276835, 0.731265069187538, 10.15
0.40588622364622, 0.896656184274754, 9.35
0.653901526667089, 0.896673474362775, 10.3
0.621040147284753, 0.896673474362775, 10.2
0.653986586673227, 0.896673474362775, 10.75
0.655439778242669, 0.931663408818528, 11.1
0.638977863240044, 0.950152283191287, 10.7
0.603577834738344, 0.950170498969243, 10.35
0.603994567604845, 0.985033707159747, 10.3
0.603785207633692, 0.985043115389968, 10.95


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.0985324634814913, 0.876190706966586, 9.6
0.354988138671351, 0.90290004166745, 10.6
0.451255553488635, 0.90290004166745, 10.25
0.430119925072703, 0.976748395694442, 10.35
0.566666954168141, 0.976748395694442, 10.45
0.59526958677832, 0.976767069733149, 10.5
0.626163367596463, 0.976767069733149, 10.7
0.656133391726782, 0.903074039343158, 10.15
0.619309832389491, 0.902795657545227, 9.65
0.690016817137247, 0.902239125635347, 9.75


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits,
0.178129136578682, 0.975059724942602, 9.55
0.527001662175791, 0.991894872617382, 9.7
0.666941166806452, 0.991942209374043, 11.0
0.762279354093472, 0.992538826734925, 12.85
0.798207395584362, 0.992538826734925, 12.5
0.671568634324058, 0.992519881538767, 12.8
0.59560619407725, 0.971225693216244, 11.55
0.68276921824368, 0.990418986675667, 11.2
0.743149870549761, 0.990418986675667, 11.3
0.746649129712071, 0.990466260036679, 11.65


